id,symbol,date,price,volume,change_percent,created_at,open,high,low,close
13244,XLI,"""2016-05-02T04:00:00.000Z""",50.68,22944117,3.51,"""2025-08-06T00:43:59.561Z""",48.96,50.98,48.92,50.68
13245,XLI,"""2016-05-03T04:00:00.000Z""",51.54,8109014,1.69,"""2025-08-06T00:43:59.561Z""",50.68,51.95,50.63,51.54
13246,XLI,"""2016-05-04T04:00:00.000Z""",52.01,18543678,0.91,"""2025-08-06T00:43:59.561Z""",51.54,52.04,51.46,52.01
13247,XLI,"""2016-05-05T04:00:00.000Z""",52.31,19301988,0.57,"""2025-08-06T00:43:59.561Z""",52.01,53.44,51.44,52.31
13248,XLI,"""2016-05-06T04:00:00.000Z""",51.69,4818917,-1.18,"""2025-08-06T00:43:59.561Z""",52.31,52.36,51.62,51.69
13249,XLI,"""2016-05-09T04:00:00.000Z""",52.89,8135496,2.32,"""2025-08-06T00:43:59.561Z""",51.69,53.21,51.33,52.89
13250,XLI,"""2016-05-10T04:00:00.000Z""",51.21,12820783,-3.17,"""2025-08-06T00:43:59.561Z""",52.89,52.97,51.07,51.21
13251,XLI,"""2016-05-11T04:00:00.000Z""",51.09,18915072,-0.24,"""2025-08-06T00:43:59.561Z""",51.21,51.22,50.93,51.09
13252,XLI,"""2016-05-12T04:00:00.000Z""",50.35,6076706,-1.44,"""2025-08-06T00:43:59.561Z""",51.09,51.26,50.24,50.35
13253,XLI,"""2016-05-13T04:00:00.000Z""",49.96,6552129,-0.78,"""2025-08-06T00:43:59.561Z""",50.35,50.49,49.85,49.96
13254,XLI,"""2016-05-16T04:00:00.000Z""",49.9,2840463,-0.11,"""2025-08-06T00:43:59.561Z""",49.96,50.13,49.37,49.9
13255,XLI,"""2016-05-17T04:00:00.000Z""",49.41,8752253,-0.98,"""2025-08-06T00:43:59.562Z""",49.9,50.06,49.17,49.41
13256,XLI,"""2016-05-18T04:00:00.000Z""",48.99,13511163,-0.87,"""2025-08-06T00:43:59.562Z""",49.41,49.63,48.86,48.99
13257,XLI,"""2016-05-19T04:00:00.000Z""",48.92,13108531,-0.13,"""2025-08-06T00:43:59.562Z""",48.99,49.48,48.78,48.92
13258,XLI,"""2016-05-20T04:00:00.000Z""",49.18,15504059,0.52,"""2025-08-06T00:43:59.562Z""",48.92,50.49,48.51,49.18
13259,XLI,"""2016-05-23T04:00:00.000Z""",49.36,6225345,0.37,"""2025-08-06T00:43:59.562Z""",49.18,49.47,49.0,49.36
13260,XLI,"""2016-05-24T04:00:00.000Z""",48.59,3063049,-1.56,"""2025-08-06T00:43:59.562Z""",49.36,49.46,48.33,48.59
13261,XLI,"""2016-05-25T04:00:00.000Z""",47.83,7943340,-1.56,"""2025-08-06T00:43:59.562Z""",48.59,48.71,47.77,47.83
13262,XLI,"""2016-05-26T04:00:00.000Z""",47.97,6227631,0.28,"""2025-08-06T00:43:59.562Z""",47.83,48.1,47.7,47.97
13263,XLI,"""2016-05-27T04:00:00.000Z""",47.94,10862544,-0.05,"""2025-08-06T00:43:59.562Z""",47.97,48.07,47.75,47.94
13264,XLI,"""2016-05-30T04:00:00.000Z""",48.01,11849226,0.14,"""2025-08-06T00:43:59.562Z""",47.94,48.19,47.67,48.01
13265,XLI,"""2016-05-31T04:00:00.000Z""",47.64,6959544,-0.76,"""2025-08-06T00:43:59.562Z""",48.01,48.2,47.15,47.64
13266,XLI,"""2016-06-01T04:00:00.000Z""",47.58,19754990,-0.14,"""2025-08-06T00:43:59.563Z""",47.64,47.86,47.47,47.58
13267,XLI,"""2016-06-02T04:00:00.000Z""",47.21,8755664,-0.77,"""2025-08-06T00:43:59.563Z""",47.58,47.74,47.06,47.21
13268,XLI,"""2016-06-03T04:00:00.000Z""",47.91,19830490,1.49,"""2025-08-06T00:43:59.563Z""",47.21,48.41,47.19,47.91
13269,XLI,"""2016-06-06T04:00:00.000Z""",47.94,3974403,0.05,"""2025-08-06T00:43:59.563Z""",47.91,48.53,47.88,47.94
13270,XLI,"""2016-06-07T04:00:00.000Z""",47.7,7804441,-0.5,"""2025-08-06T00:43:59.563Z""",47.94,48.24,47.24,47.7
13271,XLI,"""2016-06-08T04:00:00.000Z""",47.06,3233892,-1.33,"""2025-08-06T00:43:59.563Z""",47.7,47.82,46.84,47.06
13272,XLI,"""2016-06-09T04:00:00.000Z""",47.14,14131074,0.17,"""2025-08-06T00:43:59.563Z""",47.06,47.79,46.68,47.14
13273,XLI,"""2016-06-10T04:00:00.000Z""",47.86,11993518,1.52,"""2025-08-06T00:43:59.563Z""",47.14,48.06,47.0,47.86
13274,XLI,"""2016-06-13T04:00:00.000Z""",47.84,19898499,-0.05,"""2025-08-06T00:43:59.563Z""",47.86,47.98,47.83,47.84
13275,XLI,"""2016-06-14T04:00:00.000Z""",49.02,26690209,2.47,"""2025-08-06T00:43:59.564Z""",47.84,49.21,47.84,49.02
13276,XLI,"""2016-06-15T04:00:00.000Z""",49.59,7021968,1.15,"""2025-08-06T00:43:59.564Z""",49.02,49.65,48.9,49.59
13277,XLI,"""2016-06-16T04:00:00.000Z""",47.98,29964822,-3.24,"""2025-08-06T00:43:59.564Z""",49.59,49.77,47.87,47.98
13278,XLI,"""2016-06-17T04:00:00.000Z""",46.77,40416612,-2.52,"""2025-08-06T00:43:59.564Z""",47.98,48.21,46.52,46.77
13279,XLI,"""2016-06-20T04:00:00.000Z""",46.6,18775116,-0.37,"""2025-08-06T00:43:59.564Z""",46.77,46.91,46.28,46.6
13280,XLI,"""2016-06-21T04:00:00.000Z""",46.09,7527246,-1.08,"""2025-08-06T00:43:59.564Z""",46.6,46.77,45.82,46.09
13281,XLI,"""2016-06-22T04:00:00.000Z""",46.55,19122953,0.98,"""2025-08-06T00:43:59.564Z""",46.09,46.75,46.07,46.55
13282,XLI,"""2016-06-23T04:00:00.000Z""",46.66,10790413,0.26,"""2025-08-06T00:43:59.564Z""",46.55,46.91,46.52,46.66
13283,XLI,"""2016-06-24T04:00:00.000Z""",46.59,8239726,-0.17,"""2025-08-06T00:43:59.564Z""",46.66,46.83,45.25,46.59
13284,XLI,"""2016-06-27T04:00:00.000Z""",46.62,4993374,0.06,"""2025-08-06T00:43:59.564Z""",46.59,47.24,46.47,46.62
13285,XLI,"""2016-06-28T04:00:00.000Z""",46.43,16159937,-0.41,"""2025-08-06T00:43:59.564Z""",46.62,47.02,46.4,46.43
13286,XLI,"""2016-06-29T04:00:00.000Z""",47.05,3674562,1.34,"""2025-08-06T00:43:59.564Z""",46.43,47.29,46.29,47.05
13287,XLI,"""2016-06-30T04:00:00.000Z""",46.6,6613184,-0.96,"""2025-08-06T00:43:59.564Z""",47.05,47.15,46.04,46.6
13288,XLI,"""2016-07-01T04:00:00.000Z""",46.5,12319141,-0.21,"""2025-08-06T00:43:59.564Z""",46.6,46.61,45.9,46.5
13289,XLI,"""2016-07-04T04:00:00.000Z""",46.67,2995684,0.37,"""2025-08-06T00:43:59.565Z""",46.5,46.78,46.44,46.67
13290,XLI,"""2016-07-05T04:00:00.000Z""",46.91,5777855,0.5,"""2025-08-06T00:43:59.565Z""",46.67,46.98,46.62,46.91
13291,XLI,"""2016-07-06T04:00:00.000Z""",49.95,50346189,6.49,"""2025-08-06T00:43:59.565Z""",46.91,50.06,46.84,49.95
13292,XLI,"""2016-07-07T04:00:00.000Z""",50.05,13423790,0.2,"""2025-08-06T00:43:59.565Z""",49.95,50.08,49.54,50.05
13293,XLI,"""2016-07-08T04:00:00.000Z""",50.73,15885485,1.35,"""2025-08-06T00:43:59.565Z""",50.05,51.45,49.94,50.73
13294,XLI,"""2016-07-11T04:00:00.000Z""",51.46,5048671,1.44,"""2025-08-06T00:43:59.565Z""",50.73,51.56,50.7,51.46
13295,XLI,"""2016-07-12T04:00:00.000Z""",51.29,8547082,-0.32,"""2025-08-06T00:43:59.565Z""",51.46,51.66,50.61,51.29
13296,XLI,"""2016-07-13T04:00:00.000Z""",50.68,13641844,-1.21,"""2025-08-06T00:43:59.565Z""",51.29,51.57,50.59,50.68
13297,XLI,"""2016-07-14T04:00:00.000Z""",50.39,4999671,-0.57,"""2025-08-06T00:43:59.565Z""",50.68,50.86,49.79,50.39
13298,XLI,"""2016-07-15T04:00:00.000Z""",50.08,13919036,-0.61,"""2025-08-06T00:43:59.565Z""",50.39,50.69,49.93,50.08
13299,XLI,"""2016-07-18T04:00:00.000Z""",49.86,9940457,-0.45,"""2025-08-06T00:43:59.565Z""",50.08,50.23,49.43,49.86
13300,XLI,"""2016-07-19T04:00:00.000Z""",50.16,15086193,0.62,"""2025-08-06T00:43:59.565Z""",49.86,50.48,49.75,50.16
13301,XLI,"""2016-07-20T04:00:00.000Z""",49.83,14237028,-0.66,"""2025-08-06T00:43:59.565Z""",50.16,50.38,49.51,49.83
13302,XLI,"""2016-07-21T04:00:00.000Z""",50.57,2633468,1.48,"""2025-08-06T00:43:59.565Z""",49.83,50.7,49.59,50.57
13303,XLI,"""2016-07-22T04:00:00.000Z""",50.49,7254865,-0.15,"""2025-08-06T00:43:59.565Z""",50.57,50.58,50.1,50.49
13304,XLI,"""2016-07-25T04:00:00.000Z""",50.17,14833303,-0.64,"""2025-08-06T00:43:59.566Z""",50.49,50.96,50.05,50.17
13305,XLI,"""2016-07-26T04:00:00.000Z""",51.25,10921716,2.16,"""2025-08-06T00:43:59.566Z""",50.17,51.3,50.08,51.25
13306,XLI,"""2016-07-27T04:00:00.000Z""",52.09,16324586,1.63,"""2025-08-06T00:43:59.566Z""",51.25,52.33,51.0,52.09
13307,XLI,"""2016-07-28T04:00:00.000Z""",51.63,15095356,-0.87,"""2025-08-06T00:43:59.566Z""",52.09,52.2,51.11,51.63
13308,XLI,"""2016-07-29T04:00:00.000Z""",51.95,15503785,0.63,"""2025-08-06T00:43:59.566Z""",51.63,52.24,51.46,51.95
13309,XLI,"""2016-08-01T04:00:00.000Z""",51.28,7199851,-1.31,"""2025-08-06T00:43:59.566Z""",51.95,52.0,51.27,51.28
13310,XLI,"""2016-08-02T04:00:00.000Z""",51.54,15311800,0.51,"""2025-08-06T00:43:59.566Z""",51.28,51.9,51.03,51.54
13311,XLI,"""2016-08-03T04:00:00.000Z""",51.26,17611615,-0.53,"""2025-08-06T00:43:59.566Z""",51.54,51.65,50.78,51.26
13312,XLI,"""2016-08-04T04:00:00.000Z""",51.85,18797167,1.15,"""2025-08-06T00:43:59.566Z""",51.26,52.22,51.04,51.85
13313,XLI,"""2016-08-05T04:00:00.000Z""",52.49,8075373,1.23,"""2025-08-06T00:43:59.566Z""",51.85,52.5,51.74,52.49
13314,XLI,"""2016-08-08T04:00:00.000Z""",52.66,13149029,0.33,"""2025-08-06T00:43:59.566Z""",52.49,53.18,52.21,52.66
13315,XLI,"""2016-08-09T04:00:00.000Z""",52.44,9948905,-0.42,"""2025-08-06T00:43:59.566Z""",52.66,52.94,51.93,52.44
13316,XLI,"""2016-08-10T04:00:00.000Z""",52.7,8418090,0.49,"""2025-08-06T00:43:59.566Z""",52.44,52.74,52.44,52.7
13317,XLI,"""2016-08-11T04:00:00.000Z""",52.77,19080692,0.13,"""2025-08-06T00:43:59.567Z""",52.7,52.85,52.56,52.77
13318,XLI,"""2016-08-12T04:00:00.000Z""",52.73,15731105,-0.07,"""2025-08-06T00:43:59.567Z""",52.77,53.04,52.71,52.73
13319,XLI,"""2016-08-15T04:00:00.000Z""",52.66,16241524,-0.15,"""2025-08-06T00:43:59.567Z""",52.73,52.87,52.2,52.66
13320,XLI,"""2016-08-16T04:00:00.000Z""",52.78,18028814,0.23,"""2025-08-06T00:43:59.567Z""",52.66,52.78,52.62,52.78
13321,XLI,"""2016-08-17T04:00:00.000Z""",53.17,19946739,0.73,"""2025-08-06T00:43:59.567Z""",52.78,53.31,52.67,53.17
13322,XLI,"""2016-08-18T04:00:00.000Z""",53.02,11721222,-0.29,"""2025-08-06T00:43:59.567Z""",53.17,53.32,52.48,53.02
13323,XLI,"""2016-08-19T04:00:00.000Z""",52.61,9264735,-0.76,"""2025-08-06T00:43:59.567Z""",53.02,53.25,51.87,52.61
13324,XLI,"""2016-08-22T04:00:00.000Z""",52.14,16431826,-0.9,"""2025-08-06T00:43:59.567Z""",52.61,52.9,51.58,52.14
13325,XLI,"""2016-08-23T04:00:00.000Z""",52.48,18842303,0.66,"""2025-08-06T00:43:59.567Z""",52.14,52.67,52.03,52.48
13326,XLI,"""2016-08-24T04:00:00.000Z""",52.33,18166909,-0.28,"""2025-08-06T00:43:59.567Z""",52.48,53.09,52.01,52.33
13327,XLI,"""2016-08-25T04:00:00.000Z""",51.48,12562321,-1.63,"""2025-08-06T00:43:59.567Z""",52.33,52.61,51.33,51.48
13328,XLI,"""2016-08-26T04:00:00.000Z""",50.91,4127617,-1.1,"""2025-08-06T00:43:59.567Z""",51.48,51.92,50.87,50.91
13329,XLI,"""2016-08-29T04:00:00.000Z""",50.53,9623222,-0.76,"""2025-08-06T00:43:59.568Z""",50.91,51.37,50.43,50.53
13330,XLI,"""2016-08-30T04:00:00.000Z""",50.24,10184828,-0.56,"""2025-08-06T00:43:59.568Z""",50.53,50.65,50.01,50.24
13331,XLI,"""2016-08-31T04:00:00.000Z""",50.58,8549647,0.66,"""2025-08-06T00:43:59.568Z""",50.24,51.18,50.24,50.58
13332,XLI,"""2016-09-01T04:00:00.000Z""",50.03,6604210,-1.08,"""2025-08-06T00:43:59.568Z""",50.58,50.72,49.88,50.03
13333,XLI,"""2016-09-02T04:00:00.000Z""",49.47,14977311,-1.12,"""2025-08-06T00:43:59.568Z""",50.03,50.1,49.44,49.47
13334,XLI,"""2016-09-05T04:00:00.000Z""",48.68,9119222,-1.59,"""2025-08-06T00:43:59.568Z""",49.47,49.55,48.48,48.68
13335,XLI,"""2016-09-06T04:00:00.000Z""",48.41,17254973,-0.56,"""2025-08-06T00:43:59.568Z""",48.68,48.71,47.8,48.41
13336,XLI,"""2016-09-07T04:00:00.000Z""",49.13,16554751,1.49,"""2025-08-06T00:43:59.568Z""",48.41,49.78,48.16,49.13
13337,XLI,"""2016-09-08T04:00:00.000Z""",49.4,16279152,0.55,"""2025-08-06T00:43:59.569Z""",49.13,50.43,48.97,49.4
13338,XLI,"""2016-09-09T04:00:00.000Z""",49.15,5029211,-0.51,"""2025-08-06T00:43:59.569Z""",49.4,49.43,48.75,49.15
13339,XLI,"""2016-09-12T04:00:00.000Z""",49.38,4824302,0.47,"""2025-08-06T00:43:59.569Z""",49.15,50.19,48.44,49.38
13340,XLI,"""2016-09-13T04:00:00.000Z""",48.81,19432231,-1.15,"""2025-08-06T00:43:59.569Z""",49.38,49.66,48.77,48.81
13341,XLI,"""2016-09-14T04:00:00.000Z""",48.67,10138031,-0.28,"""2025-08-06T00:43:59.569Z""",48.81,49.41,48.37,48.67
13342,XLI,"""2016-09-15T04:00:00.000Z""",48.5,18994687,-0.36,"""2025-08-06T00:43:59.569Z""",48.67,48.79,48.44,48.5
13343,XLI,"""2016-09-16T04:00:00.000Z""",48.25,4297256,-0.51,"""2025-08-06T00:43:59.569Z""",48.5,48.75,48.02,48.25
13344,XLI,"""2016-09-19T04:00:00.000Z""",48.4,15072688,0.32,"""2025-08-06T00:43:59.569Z""",48.25,48.99,48.04,48.4
13345,XLI,"""2016-09-20T04:00:00.000Z""",48.74,11770813,0.7,"""2025-08-06T00:43:59.569Z""",48.4,48.88,48.05,48.74
13346,XLI,"""2016-09-21T04:00:00.000Z""",48.94,5200735,0.39,"""2025-08-06T00:43:59.569Z""",48.74,49.01,48.52,48.94
13347,XLI,"""2016-09-22T04:00:00.000Z""",47.85,35077584,-2.22,"""2025-08-06T00:43:59.569Z""",48.94,48.97,46.91,47.85
13348,XLI,"""2016-09-23T04:00:00.000Z""",47.61,13630294,-0.49,"""2025-08-06T00:43:59.569Z""",47.85,48.2,47.47,47.61
13349,XLI,"""2016-09-26T04:00:00.000Z""",48.23,15650677,1.3,"""2025-08-06T00:43:59.569Z""",47.61,48.67,47.52,48.23
13350,XLI,"""2016-09-27T04:00:00.000Z""",48.54,14698532,0.64,"""2025-08-06T00:43:59.569Z""",48.23,49.25,47.91,48.54
13351,XLI,"""2016-09-28T04:00:00.000Z""",47.74,5555962,-1.66,"""2025-08-06T00:43:59.570Z""",48.54,48.67,47.56,47.74
13352,XLI,"""2016-09-29T04:00:00.000Z""",47.65,11733002,-0.19,"""2025-08-06T00:43:59.570Z""",47.74,47.74,47.48,47.65
13353,XLI,"""2016-09-30T04:00:00.000Z""",47.85,15137543,0.43,"""2025-08-06T00:43:59.570Z""",47.65,48.29,47.64,47.85
13354,XLI,"""2016-10-03T04:00:00.000Z""",47.73,17844030,-0.26,"""2025-08-06T00:43:59.570Z""",47.85,47.89,47.65,47.73
13355,XLI,"""2016-10-04T04:00:00.000Z""",47.59,13560675,-0.28,"""2025-08-06T00:43:59.570Z""",47.73,48.03,46.95,47.59
13356,XLI,"""2016-10-05T04:00:00.000Z""",47.54,5217743,-0.1,"""2025-08-06T00:43:59.570Z""",47.59,47.62,47.47,47.54
13357,XLI,"""2016-10-06T04:00:00.000Z""",48.01,11293932,1.0,"""2025-08-06T00:43:59.570Z""",47.54,48.02,47.4,48.01
13358,XLI,"""2016-10-07T04:00:00.000Z""",47.71,6247806,-0.64,"""2025-08-06T00:43:59.570Z""",48.01,48.02,47.65,47.71
13359,XLI,"""2016-10-10T04:00:00.000Z""",47.42,15702185,-0.6,"""2025-08-06T00:43:59.570Z""",47.71,47.81,46.97,47.42
13360,XLI,"""2016-10-11T04:00:00.000Z""",46.19,35371101,-2.58,"""2025-08-06T00:43:59.570Z""",47.42,47.88,45.98,46.19
13361,XLI,"""2016-10-12T04:00:00.000Z""",45.8,10655698,-0.85,"""2025-08-06T00:43:59.570Z""",46.19,46.42,45.63,45.8
13362,XLI,"""2016-10-13T04:00:00.000Z""",45.98,5828756,0.39,"""2025-08-06T00:43:59.570Z""",45.8,46.46,45.45,45.98
13363,XLI,"""2016-10-14T04:00:00.000Z""",46.15,6595382,0.37,"""2025-08-06T00:43:59.570Z""",45.98,46.63,45.92,46.15
13364,XLI,"""2016-10-17T04:00:00.000Z""",45.76,7086007,-0.84,"""2025-08-06T00:43:59.570Z""",46.15,46.78,45.55,45.76
13365,XLI,"""2016-10-18T04:00:00.000Z""",45.79,12194011,0.05,"""2025-08-06T00:43:59.571Z""",45.76,46.13,45.35,45.79
13366,XLI,"""2016-10-19T04:00:00.000Z""",46.38,4102445,1.29,"""2025-08-06T00:43:59.571Z""",45.79,46.85,45.46,46.38
13367,XLI,"""2016-10-20T04:00:00.000Z""",45.8,5507641,-1.25,"""2025-08-06T00:43:59.571Z""",46.38,46.53,45.52,45.8
13368,XLI,"""2016-10-21T04:00:00.000Z""",46.21,12708761,0.89,"""2025-08-06T00:43:59.571Z""",45.8,46.31,45.32,46.21
13369,XLI,"""2016-10-24T04:00:00.000Z""",45.9,6250918,-0.67,"""2025-08-06T00:43:59.571Z""",46.21,46.26,45.87,45.9
13370,XLI,"""2016-10-25T04:00:00.000Z""",45.86,17226197,-0.09,"""2025-08-06T00:43:59.571Z""",45.9,45.97,45.8,45.86
13371,XLI,"""2016-10-26T04:00:00.000Z""",45.77,10315600,-0.19,"""2025-08-06T00:43:59.571Z""",45.86,46.01,45.26,45.77
13372,XLI,"""2016-10-27T04:00:00.000Z""",46.45,11347913,1.48,"""2025-08-06T00:43:59.571Z""",45.77,46.83,45.53,46.45
13373,XLI,"""2016-10-28T04:00:00.000Z""",46.95,15571947,1.08,"""2025-08-06T00:43:59.571Z""",46.45,47.49,46.3,46.95
13374,XLI,"""2016-10-31T04:00:00.000Z""",47.46,4058972,1.08,"""2025-08-06T00:43:59.571Z""",46.95,47.88,46.94,47.46
13375,XLI,"""2016-11-01T04:00:00.000Z""",48.11,9422076,1.39,"""2025-08-06T00:43:59.571Z""",47.46,48.66,47.33,48.11
13376,XLI,"""2016-11-02T04:00:00.000Z""",47.87,17012816,-0.5,"""2025-08-06T00:43:59.571Z""",48.11,48.23,47.41,47.87
13377,XLI,"""2016-11-03T04:00:00.000Z""",47.96,14782632,0.17,"""2025-08-06T00:43:59.571Z""",47.87,48.26,47.63,47.96
13378,XLI,"""2016-11-04T04:00:00.000Z""",48.05,11239614,0.19,"""2025-08-06T00:43:59.571Z""",47.96,48.22,47.86,48.05
13379,XLI,"""2016-11-07T04:00:00.000Z""",47.96,18484746,-0.19,"""2025-08-06T00:43:59.571Z""",48.05,48.18,47.82,47.96
13380,XLI,"""2016-11-08T04:00:00.000Z""",47.55,2990506,-0.86,"""2025-08-06T00:43:59.572Z""",47.96,48.12,47.21,47.55
13381,XLI,"""2016-11-09T04:00:00.000Z""",47.95,3183252,0.85,"""2025-08-06T00:43:59.572Z""",47.55,48.19,47.19,47.95
13382,XLI,"""2016-11-10T04:00:00.000Z""",48.51,9633497,1.17,"""2025-08-06T00:43:59.572Z""",47.95,49.0,47.71,48.51
13383,XLI,"""2016-11-11T04:00:00.000Z""",48.62,5752831,0.24,"""2025-08-06T00:43:59.572Z""",48.51,48.86,48.13,48.62
13384,XLI,"""2016-11-14T04:00:00.000Z""",48.01,19901999,-1.26,"""2025-08-06T00:43:59.572Z""",48.62,48.66,48.0,48.01
13385,XLI,"""2016-11-15T04:00:00.000Z""",47.66,3814870,-0.74,"""2025-08-06T00:43:59.572Z""",48.01,48.14,47.2,47.66
13386,XLI,"""2016-11-16T04:00:00.000Z""",47.9,11123365,0.51,"""2025-08-06T00:43:59.572Z""",47.66,48.44,47.57,47.9
13387,XLI,"""2016-11-17T04:00:00.000Z""",47.49,5113286,-0.85,"""2025-08-06T00:43:59.572Z""",47.9,48.15,47.39,47.49
13388,XLI,"""2016-11-18T04:00:00.000Z""",48.09,15379736,1.25,"""2025-08-06T00:43:59.572Z""",47.49,48.73,47.4,48.09
13389,XLI,"""2016-11-21T04:00:00.000Z""",48.39,18827756,0.64,"""2025-08-06T00:43:59.572Z""",48.09,48.71,48.07,48.39
13390,XLI,"""2016-11-22T04:00:00.000Z""",48.56,14584909,0.34,"""2025-08-06T00:43:59.572Z""",48.39,48.73,48.27,48.56
13391,XLI,"""2016-11-23T04:00:00.000Z""",48.24,5025151,-0.65,"""2025-08-06T00:43:59.572Z""",48.56,48.65,47.31,48.24
13392,XLI,"""2016-11-24T04:00:00.000Z""",47.6,6245920,-1.34,"""2025-08-06T00:43:59.572Z""",48.24,48.4,47.21,47.6
13393,XLI,"""2016-11-25T04:00:00.000Z""",47.19,4931751,-0.87,"""2025-08-06T00:43:59.573Z""",47.6,47.72,46.48,47.19
13394,XLI,"""2016-11-28T04:00:00.000Z""",47.83,7019310,1.36,"""2025-08-06T00:43:59.573Z""",47.19,47.97,47.1,47.83
13395,XLI,"""2016-11-29T04:00:00.000Z""",48.73,7639568,1.89,"""2025-08-06T00:43:59.573Z""",47.83,49.3,47.56,48.73
13396,XLI,"""2016-11-30T04:00:00.000Z""",49.33,10812904,1.23,"""2025-08-06T00:43:59.573Z""",48.73,50.06,48.38,49.33
13397,XLI,"""2016-12-01T04:00:00.000Z""",48.62,15158145,-1.44,"""2025-08-06T00:43:59.573Z""",49.33,49.46,47.94,48.62
13398,XLI,"""2016-12-02T04:00:00.000Z""",48.34,4555592,-0.58,"""2025-08-06T00:43:59.573Z""",48.62,48.69,48.12,48.34
13399,XLI,"""2016-12-05T04:00:00.000Z""",48.72,8314605,0.79,"""2025-08-06T00:43:59.573Z""",48.34,49.83,47.83,48.72
13400,XLI,"""2016-12-06T04:00:00.000Z""",48.71,16322539,-0.03,"""2025-08-06T00:43:59.573Z""",48.72,49.03,48.4,48.71
13401,XLI,"""2016-12-07T04:00:00.000Z""",47.96,2829858,-1.52,"""2025-08-06T00:43:59.573Z""",48.71,49.11,47.72,47.96
13402,XLI,"""2016-12-08T04:00:00.000Z""",47.92,7875915,-0.09,"""2025-08-06T00:43:59.573Z""",47.96,48.46,47.9,47.92
13403,XLI,"""2016-12-09T04:00:00.000Z""",47.72,12749392,-0.42,"""2025-08-06T00:43:59.573Z""",47.92,48.08,47.65,47.72
13404,XLI,"""2016-12-12T04:00:00.000Z""",48.48,9176876,1.6,"""2025-08-06T00:43:59.573Z""",47.72,48.64,47.52,48.48
13405,XLI,"""2016-12-13T04:00:00.000Z""",48.94,12508516,0.95,"""2025-08-06T00:43:59.573Z""",48.48,49.94,48.4,48.94
13406,XLI,"""2016-12-14T04:00:00.000Z""",48.75,5135482,-0.39,"""2025-08-06T00:43:59.574Z""",48.94,48.98,48.7,48.75
13407,XLI,"""2016-12-15T04:00:00.000Z""",48.96,10375823,0.43,"""2025-08-06T00:43:59.574Z""",48.75,49.04,48.67,48.96
13408,XLI,"""2016-12-16T04:00:00.000Z""",49.8,17814057,1.72,"""2025-08-06T00:43:59.574Z""",48.96,50.19,48.78,49.8
13409,XLI,"""2016-12-19T04:00:00.000Z""",49.87,7315835,0.14,"""2025-08-06T00:43:59.574Z""",49.8,49.97,49.56,49.87
13410,XLI,"""2016-12-20T04:00:00.000Z""",49.2,17102153,-1.34,"""2025-08-06T00:43:59.574Z""",49.87,50.01,49.09,49.2
13411,XLI,"""2016-12-21T04:00:00.000Z""",48.88,8699938,-0.65,"""2025-08-06T00:43:59.574Z""",49.2,49.32,48.78,48.88
13412,XLI,"""2016-12-22T04:00:00.000Z""",47.9,25194606,-2.02,"""2025-08-06T00:43:59.574Z""",48.88,49.11,47.89,47.9
13413,XLI,"""2016-12-23T04:00:00.000Z""",47.59,10992179,-0.64,"""2025-08-06T00:43:59.574Z""",47.9,47.93,46.98,47.59
13414,XLI,"""2016-12-26T04:00:00.000Z""",47.68,2717149,0.19,"""2025-08-06T00:43:59.574Z""",47.59,48.04,47.17,47.68
13415,XLI,"""2016-12-27T04:00:00.000Z""",47.82,7444091,0.29,"""2025-08-06T00:43:59.575Z""",47.68,48.01,47.62,47.82
13416,XLI,"""2016-12-28T04:00:00.000Z""",47.49,9560199,-0.7,"""2025-08-06T00:43:59.575Z""",47.82,48.52,46.84,47.49
13417,XLI,"""2016-12-29T04:00:00.000Z""",47.27,6962188,-0.46,"""2025-08-06T00:43:59.575Z""",47.49,47.63,47.03,47.27
13418,XLI,"""2016-12-30T04:00:00.000Z""",46.83,14438968,-0.92,"""2025-08-06T00:43:59.575Z""",47.27,47.39,46.61,46.83
13419,XLI,"""2017-01-02T04:00:00.000Z""",47.27,5325974,0.92,"""2025-08-06T00:43:59.575Z""",46.83,47.45,46.8,47.27
13420,XLI,"""2017-01-03T04:00:00.000Z""",47.25,12718154,-0.05,"""2025-08-06T00:43:59.575Z""",47.27,47.28,47.23,47.25
13421,XLI,"""2017-01-04T04:00:00.000Z""",48.11,2748915,1.82,"""2025-08-06T00:43:59.575Z""",47.25,48.21,47.2,48.11
13422,XLI,"""2017-01-05T04:00:00.000Z""",48.87,13442599,1.59,"""2025-08-06T00:43:59.575Z""",48.11,48.96,47.98,48.87
13423,XLI,"""2017-01-06T04:00:00.000Z""",48.86,11755829,-0.02,"""2025-08-06T00:43:59.575Z""",48.87,48.88,48.7,48.86
13424,XLI,"""2017-01-09T04:00:00.000Z""",48.26,19607078,-1.22,"""2025-08-06T00:43:59.575Z""",48.86,49.12,48.22,48.26
13425,XLI,"""2017-01-10T04:00:00.000Z""",47.54,3488756,-1.49,"""2025-08-06T00:43:59.575Z""",48.26,48.33,47.47,47.54
13426,XLI,"""2017-01-11T04:00:00.000Z""",46.57,15329815,-2.03,"""2025-08-06T00:43:59.575Z""",47.54,47.6,46.5,46.57
13427,XLI,"""2017-01-12T04:00:00.000Z""",47.34,9906246,1.64,"""2025-08-06T00:43:59.575Z""",46.57,47.44,46.49,47.34
